alpha_in,alpha_out,Omega,segment,rho_local,rho_local_std,D_local,MSD_t20,MSD_t100,MSD_t200,MSD_t1000,MSD_t2000,MSD_t6000,Rg_local,Rg_local_std,n_neighbors_3s,n_neighbors_3s_std,sigma_rho_theory,D_eff,rho_mean,Rg_chain,alpha_ratio,log_Omega
0.1,0.2,1.0,175,0.476421,0.036441,0.03979949891436717,6.225704,48.0984,92.75625,303.2837,518.9513,1290.772,1.63042,0.024998,17.221273,0.454466,0.49946895237379996,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,185,0.458979,0.032438,0.03983985936649826,5.954196,47.04055,91.0173,299.3966,516.1668,1282.825,1.635157,0.030403,17.169901,0.452261,0.49868779137860003,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,195,0.449327,0.032075,0.039568737846871364,5.708981,45.62197,89.31144,296.9546,512.4883,1267.845,1.640428,0.024381,17.066074,0.34005,0.497069468325,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,205,0.415302,0.036654,0.03936173870708643,5.290602,44.21502,87.01024,296.1653,510.9864,1256.848,1.655023,0.03392,16.946926,0.461644,0.4940633428149,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,215,0.398054,0.036659,0.03947981316621326,4.897175,42.11661,84.22249,292.4129,508.3125,1253.695,1.678629,0.029317,16.604276,0.424402,0.48885820950330006,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,225,0.378719,0.041781,0.03945798329446821,4.607479,40.05926,81.54717,285.5372,501.0165,1248.626,1.680853,0.026876,16.465892,0.49239,0.481004835382,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,235,0.334125,0.042728,0.039375303218033446,4.019115,37.59342,76.99913,275.3691,488.3338,1237.513,1.715794,0.044533,16.230202,0.61827,0.4698944561817001,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,245,0.299872,0.022614,0.039260149761627165,3.603233,35.13897,72.95475,264.2443,475.9853,1226.515,1.737108,0.01799,15.865979,0.427559,0.4556823716137,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,255,0.267716,0.018443,0.038991188393574315,3.139374,31.95787,68.7678,255.1873,464.1405,1213.599,1.750396,0.024354,15.513434,0.468945,0.43834269846999996,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,265,0.228583,0.018501,0.03845547380878352,2.621062,28.23532,62.5579,242.3104,449.6678,1191.812,1.766229,0.009699,14.963943,0.468301,0.41740106058919996,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,275,0.192568,0.018092,0.038250945938593094,2.182141,24.09407,55.15383,228.7725,433.0264,1171.894,1.772121,0.018574,14.422642,0.503843,0.392283708297,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,285,0.153725,0.006863,0.0385071813188237,1.778735,19.86839,45.79826,214.0935,414.7294,1148.805,1.757927,0.026693,13.792574,0.573347,0.3619394367322,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,1.0,295,0.119412,0.006972,0.03863822691022155,1.339148,13.79994,33.13454,195.3838,397.7217,1125.417,1.672851,0.012582,11.597656,0.561518,0.3252751612418,0.03900217088612517,0.46275141666666664,8.68926910260328,0.5,0.0
0.1,0.2,10.0,5,0.618928,0.015694,0.05024566520110164,8.622617,62.9155,112.8739,388.8393,682.2925,1895.578,1.541736,0.014251,12.224298,0.313489,0.4777401341599,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,15,0.50363,0.013874,0.050114473447842194,7.43275,60.90529,110.5129,386.6616,680.1437,1888.777,1.634396,0.017936,14.437155,0.352511,0.4996267262038,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,25,0.50322,0.017425,0.04985767543300257,7.38972,61.07143,111.1749,387.6681,678.6283,1895.391,1.635012,0.027017,14.789184,0.358613,0.4999963196637,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,35,0.497065,0.013777,0.04967713606359233,7.350954,60.61939,110.9599,387.715,677.8815,1901.127,1.637318,0.028075,15.147634,0.468575,0.4999998900162,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,45,0.490015,0.014965,0.04969479432876838,7.35117,60.71476,111.0579,386.6798,676.4366,1898.561,1.642598,0.017664,15.263212,0.471199,0.4999999579005,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,55,0.488232,0.015967,0.04986893042224915,7.299729,60.87796,110.9483,386.2682,676.147,1901.606,1.632566,0.019987,15.523771,0.415665,0.49999995590589996,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,65,0.491184,0.012491,0.049799305424471474,7.353848,60.68594,110.7587,386.8105,677.0896,1895.856,1.643003,0.022484,15.553752,0.442061,0.49999989231710007,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,75,0.494016,0.021081,0.04982982293279451,7.326773,61.02755,110.3331,384.9051,676.1332,1881.918,1.652263,0.013767,15.666067,0.335727,0.4999998655129,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,85,0.504842,0.019972,0.04978731150368052,7.613575,61.3153,109.6509,384.4301,675.3725,1871.754,1.635457,0.023098,15.861458,0.393714,0.4999997986282,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,95,0.503471,0.017268,0.04985304340628435,7.56682,61.04139,108.3734,382.4567,673.5622,1865.665,1.632176,0.017888,16.054615,0.364523,0.49999993157539996,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,105,0.497992,0.015758,0.04957086369910362,7.348926,60.19735,106.6987,380.5012,668.6579,1854.463,1.631898,0.020562,16.221659,0.368615,0.499999953983,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,115,0.505622,0.021034,0.049422159319903645,7.32333,59.33693,106.094,381.0513,667.1754,1846.945,1.629971,0.018799,16.22518,0.389138,0.4999999738625,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,125,0.50986,0.017267,0.04932627328433172,7.326102,58.80641,105.8045,382.0932,667.9689,1845.539,1.632158,0.021805,16.288337,0.41865,0.49999987098209997,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,135,0.503336,0.016087,0.049134164920382035,7.360653,58.91378,105.7777,383.286,668.5674,1840.607,1.630808,0.018295,16.290735,0.348841,0.4999999678556001,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,145,0.499847,0.017012,0.04904593928082706,7.387932,58.32347,104.7673,381.3436,666.5538,1832.453,1.627111,0.023312,16.398027,0.382123,0.4999999751481,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,155,0.51662,0.011867,0.04915409445448025,7.549869,58.27939,103.991,380.9611,666.6797,1826.27,1.61076,0.020226,16.571338,0.414428,0.49999996357630005,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,165,0.505822,0.018772,0.04907128854161594,7.288172,56.71509,101.8013,376.4772,661.8229,1824.453,1.620522,0.020924,16.609403,0.399368,0.4999997790259,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,175,0.49992,0.019572,0.049038685027712504,7.188516,55.92304,99.87679,376.6663,661.7858,1827.646,1.644704,0.025224,16.527482,0.442247,0.4999998886911,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,185,0.495306,0.014933,0.04904403887741015,7.291266,56.23647,99.025,377.1979,662.0441,1830.038,1.625122,0.017512,16.605113,0.417988,0.4999999669768999,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,195,0.49366,0.011776,0.04911664104504474,7.153861,55.08861,97.7805,376.2324,661.3653,1832.948,1.626778,0.017726,16.645565,0.445008,0.4999999805561,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,205,0.488898,0.020363,0.04911017294465972,7.049984,53.35493,95.76615,375.8918,659.5538,1836.584,1.634281,0.022821,16.596183,0.339883,0.49999998156969994,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,215,0.493892,0.016122,0.04902016032966966,7.093639,52.91192,94.09589,374.7164,657.2994,1839.03,1.627413,0.024623,16.770184,0.187582,0.49999990211059997,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,225,0.49338,0.017746,0.04862233149158599,6.95759,51.59021,92.18229,372.591,651.8909,1837.303,1.626882,0.020656,16.920105,0.279146,0.4999999494470001,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,235,0.494808,0.022502,0.04820894129417533,6.838017,50.066,90.36026,370.0669,645.9172,1830.897,1.620838,0.016776,16.925445,0.330261,0.4999999858519,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,245,0.495686,0.021417,0.04787298318362051,6.802747,48.8048,88.69691,366.9514,641.1193,1826.332,1.617072,0.012154,16.946956,0.359565,0.49999995213619997,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,255,0.493975,0.019886,0.04770884914110623,6.72682,47.04647,86.23616,362.8569,636.6141,1819.224,1.618907,0.018172,17.077693,0.395173,0.4999999400567,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,265,0.498079,0.02382,0.047552638571001955,6.679986,45.51042,84.22902,360.3427,632.3776,1805.543,1.617212,0.027742,17.195288,0.358358,0.49999986236009997,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,275,0.497826,0.022448,0.04737038332589986,6.591993,43.7454,82.2989,357.4918,628.8267,1793.025,1.586084,0.010893,17.398712,0.363146,0.49998472134750005,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,285,0.458468,0.026351,0.04682918638467423,5.588317,39.89955,77.71759,352.3152,620.559,1773.009,1.590445,0.024113,17.179001,0.520078,0.49853574134969997,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.1,0.2,10.0,295,0.281213,0.018598,0.0463837787486373,3.473266,29.95626,65.65047,338.2559,604.4903,1746.258,1.565248,0.018688,14.862024,0.572898,0.44362065810409995,0.049540218380267224,0.4939604633333334,8.842164032759069,0.5,1.0
0.2,0.1,0.0,5,0.899399,0.006687,0.15846274187452636,20.21551,109.0912,203.2806,986.2473,2031.823,5840.343,1.562807,0.005291,11.800505,0.138545,0.30772746156601904,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,15,0.899047,0.006101,0.1583983494574065,21.12558,109.8234,204.0692,987.235,2032.197,5840.15,1.550402,0.00267,14.467521,0.133321,0.3076939034100005,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,25,0.89947,0.005637,0.15833750035612837,21.11464,109.6474,203.9759,987.3747,2032.132,5838.98,1.550746,0.003453,14.938749,0.137108,0.3081176799005925,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,35,0.900105,0.00631,0.15828713601481326,21.04826,109.4205,203.8978,987.2634,2031.991,5837.846,1.550412,0.002249,15.234459,0.141757,0.30844121523329276,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,45,0.899452,0.005594,0.1582223569121449,20.96837,108.9145,203.5661,987.3341,2032.125,5837.095,1.548417,0.003297,15.487879,0.181281,0.30826474724151515,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,55,0.898604,0.005428,0.15811496808488468,20.86177,108.3035,203.0283,987.0332,2032.285,5836.749,1.552533,0.004132,15.635839,0.191151,0.308787566752243,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,65,0.897337,0.006185,0.1580032253324455,20.76235,107.75,202.4587,986.2046,2031.152,5834.036,1.554241,0.004681,15.776382,0.203929,0.3087783963429209,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,75,0.897123,0.0071,0.15792717638676806,20.7586,107.4757,202.1241,985.6286,2029.993,5832.288,1.5537,0.002917,15.931254,0.216299,0.3091602211059685,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,85,0.897545,0.006569,0.1578628071980252,20.65554,106.9243,201.3519,985.2008,2029.562,5831.336,1.549634,0.005735,16.104757,0.214731,0.3096990767269833,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,95,0.896778,0.006904,0.15779220409065234,20.5528,106.2473,200.8442,985.1944,2029.83,5830.73,1.553056,0.004576,16.175404,0.206785,0.30965927202174093,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,105,0.897352,0.00768,0.15767687811558584,20.4613,105.7623,200.4138,984.9538,2029.397,5828.848,1.552421,0.003523,16.289704,0.211502,0.3100523865375841,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,115,0.899439,0.006496,0.1575883192257093,20.41473,105.3774,200.0731,984.7877,2029.526,5827.683,1.549442,0.003541,16.40224,0.206468,0.31012174269474124,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,125,0.89992,0.006583,0.1575565638256112,20.34132,104.8706,199.6041,984.447,2028.84,5826.973,1.548899,0.002594,16.491059,0.1919,0.31047264825809234,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,135,0.899895,0.006617,0.15747023423576148,20.23021,104.36,198.974,983.531,2027.997,5825.039,1.546462,0.005115,16.616077,0.166749,0.31031434683203163,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,145,0.899197,0.006767,0.1574188752768724,20.05387,103.5846,198.2186,982.8718,2027.31,5823.919,1.54714,0.004518,16.707808,0.133087,0.31074497859931915,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,155,0.89868,0.008285,0.1573652566036293,19.82596,102.6319,197.1651,981.611,2025.941,5822.759,1.545862,0.004105,16.813847,0.146965,0.31090374347912497,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,165,0.897737,0.007447,0.15733984157176892,19.69504,101.9455,196.4557,980.6481,2024.66,5821.412,1.543819,0.004831,16.917736,0.197791,0.31094153672938807,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,175,0.897718,0.005357,0.15730318297949322,19.4628,101.1051,195.6271,980.2677,2024.339,5821.258,1.54392,0.004343,17.019588,0.215072,0.31135461225610117,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,185,0.896446,0.006219,0.1572088082130178,19.31889,100.4679,194.7999,979.8454,2024.148,5820.142,1.542543,0.005116,17.092505,0.24503,0.3115116709300026,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,195,0.896149,0.006371,0.15712133593462796,19.21702,99.67782,193.9304,978.9638,2023.192,5817.835,1.540633,0.002946,17.188553,0.255586,0.3112799074229829,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,205,0.896833,0.006707,0.15709510403459567,19.00769,98.75419,193.0074,978.0209,2022.451,5816.691,1.538335,0.003414,17.323979,0.236945,0.311574360831588,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,215,0.897513,0.005679,0.15708469746172346,18.82273,97.92699,192.049,977.1733,2021.588,5815.963,1.537077,0.00328,17.485661,0.237773,0.3115415735758755,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,225,0.897193,0.005658,0.15704795762276866,18.55517,96.88235,190.9156,976.2049,2020.909,5815.32,1.535262,0.004522,17.595682,0.208977,0.3119752650392953,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,235,0.897134,0.005179,0.1569493743281636,18.23267,95.80454,189.5599,974.4908,2019.778,5812.321,1.533779,0.004916,17.764269,0.213462,0.3122618622270978,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,245,0.89745,0.006014,0.1568249287485489,17.88929,94.6395,188.1734,972.752,2018.919,5808.864,1.530875,0.004992,17.915178,0.223465,0.3126846000692873,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,255,0.898653,0.004099,0.15677055965756678,17.41259,93.40693,186.7733,970.9896,2018.218,5806.653,1.525209,0.00361,18.096929,0.187609,0.31247678751327673,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,265,0.898744,0.005324,0.15672853303377735,16.94231,92.24303,185.4971,969.2557,2016.937,5805.308,1.521028,0.002564,18.275625,0.196674,0.31334180415534924,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,275,0.897057,0.00576,0.15671828655643985,16.29977,90.83635,184.0209,967.8575,2015.631,5804.347,1.512181,0.005034,18.342498,0.186431,0.31757187817296567,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,285,0.897742,0.004926,0.1566628285571313,15.31843,89.04568,181.9597,966.122,2014.658,5802.279,1.495146,0.002123,18.272749,0.193103,0.34118989548320566,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.0,295,0.824581,0.011394,0.15661992774623298,13.27568,85.92411,178.6273,962.6435,2011.725,5798.274,1.417332,0.00719,16.432777,0.243992,0.4339125380862778,0.1576094568822581,0.8956763366666667,8.787824808587075,2.0,-inf
0.2,0.1,0.001,5,0.89471,0.007658,0.14489726392393026,19.83527,107.6283,203.0113,971.0426,1930.889,5329.35,1.561872,0.00493,11.846037,0.145974,0.30349364436189996,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,15,0.892879,0.006572,0.14491015240389737,20.66972,108.4555,203.8487,972.126,1932.792,5330.256,1.55216,0.005126,14.536901,0.172545,0.3035501464267,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,25,0.893496,0.007051,0.14495194512466414,20.62512,108.0808,203.4262,971.4574,1932.704,5330.102,1.552274,0.004098,15.021733,0.166653,0.3035971498669,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,35,0.893398,0.007352,0.14497566614715127,20.58511,107.8257,203.1849,971.331,1932.888,5329.389,1.549713,0.003857,15.293902,0.193241,0.3036496245468,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,45,0.89508,0.00624,0.1449591099923979,20.54449,107.5968,202.9301,971.3336,1932.702,5327.975,1.550911,0.003756,15.515326,0.185829,0.303692252957,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,55,0.894649,0.006359,0.14499344461081579,20.47782,107.052,202.6217,971.3017,1932.435,5327.43,1.554039,0.004443,15.707425,0.193437,0.30381456154500003,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,65,0.893583,0.007691,0.14499038931714742,20.42013,106.6661,202.2655,971.0155,1931.962,5325.829,1.55317,0.0051,15.83177,0.189155,0.3038762716142,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,75,0.893752,0.006053,0.1449951083254561,20.323,106.1934,201.5484,970.5771,1930.883,5323.231,1.552082,0.005438,15.994963,0.227252,0.3038636741855,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,85,0.894788,0.005811,0.14503914384951236,20.32528,105.8661,201.2081,970.1166,1930.229,5322.706,1.550547,0.007477,16.115926,0.247945,0.3038538374161,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,95,0.893964,0.006811,0.14504065400005237,20.27053,105.4835,200.68,968.9483,1929.004,5320.584,1.549545,0.003524,16.201748,0.248893,0.3038698048481,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,105,0.894676,0.00568,0.14510943641644405,20.12231,104.7258,199.8965,967.8405,1927.648,5319.508,1.550105,0.003732,16.313092,0.202434,0.30401480473389997,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,115,0.892824,0.006683,0.14513258681790933,19.97247,104.0459,199.2504,966.5138,1925.793,5318.272,1.548305,0.003998,16.448534,0.233998,0.3040025017842,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,125,0.892487,0.005875,0.14513609004370645,19.87469,103.5441,198.4969,965.7046,1924.996,5317.013,1.548952,0.004953,16.518624,0.239131,0.30412289975609996,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,135,0.893671,0.005415,0.14513215746551483,19.74512,102.9342,197.7151,965.0801,1924.692,5315.726,1.547847,0.002744,16.613789,0.237409,0.30428150999639997,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,145,0.894112,0.006398,0.1451466503094527,19.62301,102.1835,197.0531,964.6303,1924.172,5314.682,1.547307,0.003822,16.740306,0.25616,0.30420174085019996,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,155,0.892748,0.00576,0.14514712613797268,19.50309,101.4372,196.2048,963.5015,1922.95,5313.147,1.546112,0.004358,16.854969,0.265734,0.30417061068599993,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,165,0.893089,0.005881,0.14515741408263902,19.3291,100.6386,195.2535,962.4337,1921.895,5311.984,1.544833,0.00452,16.963501,0.260071,0.304211561007,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,175,0.89422,0.004824,0.14521902700594053,19.18738,99.8815,194.3284,961.6068,1921.1,5311.554,1.54224,0.005618,17.120546,0.256488,0.3042585429507,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,185,0.893876,0.005562,0.14525682784318258,19.05063,99.08647,193.4276,960.7748,1920.542,5310.732,1.539807,0.003559,17.237384,0.233426,0.30433888944309995,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,195,0.893131,0.007172,0.14526627095912928,18.90389,98.33587,192.7525,960.2167,1919.958,5310.3,1.542306,0.004699,17.329244,0.236435,0.30443593833020005,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,205,0.893832,0.006005,0.1452879211222687,18.73171,97.4832,191.9289,958.6306,1918.479,5308.123,1.538532,0.004563,17.461119,0.252707,0.3045151991881,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,215,0.892712,0.005582,0.1453260491048199,18.45343,96.43157,190.9004,957.3067,1917.814,5307.628,1.538213,0.004903,17.586916,0.256331,0.3045182922928,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,225,0.892562,0.004617,0.1453405724447868,18.2329,95.52521,190.0707,956.3506,1917.847,5307.302,1.535685,0.003917,17.747262,0.29907,0.3045863090699,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,235,0.894381,0.005416,0.14537936772438848,17.98999,94.60441,188.9571,954.7695,1916.646,5306.554,1.531214,0.004523,17.910515,0.345294,0.3046021602587,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,245,0.892409,0.005495,0.14544291167063259,17.56136,93.47427,187.9815,953.6492,1916.05,5306.086,1.529921,0.003231,18.079422,0.37761,0.3046799093983,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,255,0.892033,0.005991,0.14547192942689063,17.14256,92.30071,186.7303,952.6583,1915.023,5303.897,1.524969,0.005443,18.228299,0.417107,0.3045912627602,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,265,0.892401,0.00594,0.14550475282936007,16.60845,90.93552,185.2471,951.316,1913.66,5302.268,1.521869,0.003505,18.374028,0.405445,0.30468872048160006,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,275,0.893002,0.006474,0.14555829417390556,15.95031,89.6666,183.8918,949.6954,1912.267,5301.208,1.512289,0.003749,18.471548,0.420845,0.30477031088170004,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,285,0.893587,0.004823,0.14561203021927013,15.06014,88.09542,182.2213,947.6132,1909.548,5299.087,1.495934,0.002729,18.37849,0.441371,0.3052500584601,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.001,295,0.815659,0.014049,0.14563319083649814,12.97819,84.98766,178.8943,943.8808,1905.943,5295.405,1.412155,0.008014,16.553901,0.513968,0.36648598460220005,0.1451723877112038,0.8909236366666666,8.779743003032706,2.0,-3.0
0.2,0.1,0.01,5,0.894493,0.005291,0.14923226802148085,19.91115,105.6709,193.9439,913.2681,1896.315,5575.449,1.563203,0.005081,11.920361,0.082984,0.3035444874221,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,15,0.895643,0.005306,0.1491846001535683,20.74315,106.4019,194.7949,914.086,1897.085,5576.124,1.550952,0.004078,14.601692,0.083675,0.30388149364440004,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,25,0.893148,0.006737,0.14911067170478207,20.73905,106.0459,194.5519,913.6797,1896.702,5575.01,1.552637,0.004771,15.03904,0.090218,0.3044666532385,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,35,0.895051,0.006466,0.14905212834693546,20.7594,105.8204,194.5714,913.3628,1896.098,5573.365,1.553615,0.003452,15.304184,0.072291,0.30485545179999995,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,45,0.894693,0.004744,0.14902784841261243,20.65286,105.3787,194.1265,912.722,1895.478,5572.503,1.553309,0.005771,15.585096,0.082724,0.30537769000230003,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,55,0.895805,0.00467,0.1490181378668969,20.58069,104.9878,193.6767,912.1883,1894.49,5571.499,1.547978,0.004406,15.807588,0.128618,0.3056595434138,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
0.2,0.1,0.01,65,0.894122,0.005893,0.1490098224009436,20.45808,104.3058,192.8519,911.5177,1893.912,5571.018,1.549797,0.007009,15.964662,0.127995,0.30621171387329993,0.14877762592041618,0.8881605133333333,8.548371748932917,2.0,-2.0
